timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue,cloud_provider,cloud_region
2026-03-16T08:25:11,FP32_Inference,cdd4c712-6f81-477f-880b-0cc32a86a9be,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5051080000002912,9.76833451839036e-07,6.490121983531063e-07,10.500875164500002,3.4332495693812333,20.0,2.9267035841536346e-06,1.434167814000353e-06,5.571546666667221e-06,9.932418064821208e-06,0.0,Brazil,BRA,rio de janeiro,Windows-11-10.0.26200-SP0,3.13.3,3.2.3,16,AMD Ryzen 7 5700X3D 8-Core Processor,1,1 x NVIDIA GeForce RTX 3060,-43.1883,-22.9072,31.92834854125977,machine,0,0,0,0,N,1.0,0.0,,
2026-03-16T08:25:15,Hybrid_Round_Inference,c151b729-fbb6-4e19-bdc4-37d146467f8b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5046612999999525,1.341760986896991e-06,8.917362245556748e-07,10.5000945,12.338325952222783,20.0,2.9232846426589336e-06,5.15305967799945e-06,5.56664777777769e-06,1.3642992098436072e-05,0.0,Brazil,BRA,rio de janeiro,Windows-11-10.0.26200-SP0,3.13.3,3.2.3,16,AMD Ryzen 7 5700X3D 8-Core Processor,1,1 x NVIDIA GeForce RTX 3060,-43.1883,-22.9072,31.92834854125977,machine,0,0,0,0,N,1.0,0.0,,
2026-03-16T08:25:18,Hybrid_Trunc_Inference,eb3c1e0b-e156-4775-ade8-2a391ad4394a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5048115999998115,9.928460347482964e-07,6.597809551364574e-07,10.5040516875,3.830999711876675,20.0,2.925813437776356e-06,1.6000012799995827e-06,5.569418888889131e-06,1.009523360666507e-05,0.0,Brazil,BRA,rio de janeiro,Windows-11-10.0.26200-SP0,3.13.3,3.2.3,16,AMD Ryzen 7 5700X3D 8-Core Processor,1,1 x NVIDIA GeForce RTX 3060,-43.1883,-22.9072,31.92834854125977,machine,0,0,0,0,N,1.0,0.0,,
2026-03-16T08:25:21,Pure_Round_Inference,e6df3774-ff42-43fe-962a-17d04ea8b324,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5054837000002408,9.835710557091994e-07,6.533256093766024e-07,10.500163296,3.594264821708584,20.0,2.926482428614327e-06,1.5016678679997258e-06,5.5727755555557855e-06,1.000092585216984e-05,0.0,Brazil,BRA,rio de janeiro,Windows-11-10.0.26200-SP0,3.13.3,3.2.3,16,AMD Ryzen 7 5700X3D 8-Core Processor,1,1 x NVIDIA GeForce RTX 3060,-43.1883,-22.9072,31.92834854125977,machine,0,0,0,0,N,1.0,0.0,,
2026-03-16T08:25:24,Pure_Trunc_Inference,6ca9d52f-5a60-4d80-af49-d73bb8f8d706,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5084639000001516,1.327554991770531e-06,8.800707738318414e-07,10.500163296,11.977818317546962,20.0,2.9251007821275003e-06,5.003337335999364e-06,5.570107777778807e-06,1.349854589590567e-05,0.0,Brazil,BRA,rio de janeiro,Windows-11-10.0.26200-SP0,3.13.3,3.2.3,16,AMD Ryzen 7 5700X3D 8-Core Processor,1,1 x NVIDIA GeForce RTX 3060,-43.1883,-22.9072,31.928348541259766,machine,0,0,0,0,N,1.0,0.0,,
